AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4215.384615,4214.358974,4203.333333,4207.179487,4145,4201.282051,4191.923077,4201.282051,4220,4148.589743,4249.358974,4374.358975,3961.538461,4243.717949
4212.435897,4213.846154,4201.666667,4202.179487,4143.461538,4198.846154,4187.051282,4195.641026,4211.025641,4150.128205,4245.769231,4372.051282,3958.717948,4241.410256
4210.25641,4209.102564,4199.230769,4196.794872,4147.435897,4199.74359,4192.948718,4198.589743,4209.615385,4149.230769,4241.538462,4366.923077,3964.615384,4240.25641
4212.435897,4210.641026,4198.589743,4202.179487,4143.846154,4201.923077,4196.282051,4204.102564,4219.358974,4146.025641,4247.179487,4368.461539,3975.128205,4238.717949
4208.461538,4210,4192.307692,4204.230769,4145.897436,4200.51282,4190.128205,4192.307692,4215.641026,4146.153846,4244.487179,4368.205128,3972.179487,4236.666667
4201.153846,4208.076923,4189.74359,4198.589743,4146.410256,4193.974359,4184.615384,4177.820513,4204.230769,4148.461538,4241.538462,4364.230769,3969.871794,4233.205128
4205.128205,4215.51282,4194.871795,4201.923077,4144.358974,4188.974359,4185.51282,4182.051282,4207.820513,4146.923077,4248.717949,4361.923077,3983.717948,4235.641026
4209.102564,4217.435897,4192.307692,4207.179487,4147.307692,4194.615384,4188.076923,4183.717949,4211.282051,4146.153846,4251.153846,4360.641026,3993.717948,4239.871795
4197.948718,4207.820513,4180.25641,4197.307692,4144.871795,4197.051282,4182.948718,4173.205128,4202.179487,4148.205128,4245.512821,4357.307693,3989.999999,4235.25641
4188.205128,4202.179487,4176.538461,4188.333333,4147.179487,4190.769231,4174.102564,4175.641026,4197.051282,4148.974359,4242.564103,4356.025641,3991.666666,4229.74359
4190.384615,4201.410256,4179.487179,4192.051282,4146.666666,4189.615384,4170.641026,4188.974359,4201.410256,4147.307692,4245.641026,4357.692308,4004.615384,4233.461538
4189.615384,4200.51282,4177.692308,4190.897436,4144.358974,4189.358974,4168.461538,4190.897436,4200.769231,4146.538461,4247.692308,4359.230769,4009.230769,4234.871795
4185.128205,4197.948718,4171.794872,4184.487179,4148.717949,4183.333333,4165.384615,4184.871795,4195.25641,4146.538461,4245,4355,4005.897435,4225.51282
4184.102564,4195.641026,4169.102564,4189.102564,4143.846154,4181.025641,4167.435897,4183.333333,4191.282051,4145.51282,4244.358974,4348.461539,4010.641025,4218.333333
4187.435897,4197.051282,4172.820513,4191.282051,4145.25641,4183.717949,4169.358974,4184.74359,4189.487179,4146.153846,4247.179487,4346.794872,4019.487179,4220.769231
4191.923077,4198.974359,4174.74359,4187.179487,4146.794872,4181.666667,4168.974359,4181.794872,4189.871795,4146.794872,4250,4347.051282,4026.153846,4224.74359
4200.384615,4200.641026,4181.153846,4192.692308,4140.25641,4185,4180.769231,4182.820513,4194.230769,4146.153846,4259.358974,4353.717949,4039.743589,4233.076923
4211.025641,4206.282051,4190.769231,4201.153846,4145.51282,4193.461538,4193.461538,4192.179487,4201.666667,4147.179487,4275.641026,4365.897436,4059.871794,4246.282051
4218.589744,4216.025641,4200.51282,4206.282051,4144.102564,4195,4194.102564,4199.871795,4211.923077,4147.948718,4291.410256,4380,4077.564102,4256.282051
4224.487179,4221.794872,4210.641026,4212.051282,4142.307692,4194.615384,4194.230769,4201.153846,4215.128205,4147.307692,4297.051282,4389.615385,4089.743589,4261.923077
4223.974359,4214.615385,4209.74359,4209.230769,4147.179487,4196.410256,4196.923077,4198.589743,4206.282051,4149.358974,4281.538462,4380.769231,4084.615384,4256.666667
4216.666667,4202.820513,4201.025641,4192.948718,4144.102564,4198.205128,4196.923077,4200.769231,4201.666667,4149.615384,4260.641026,4367.307693,4070.76923,4245.897436
4214.102564,4199.74359,4199.358974,4183.717949,4146.153846,4198.076923,4196.666667,4211.923077,4213.846154,4146.923077,4262.564103,4368.205128,4076.794871,4245.641026
4214.487179,4201.410256,4202.948718,4191.923077,4145.25641,4197.948718,4198.205128,4220.51282,4224.871795,4146.410256,4266.282051,4368.717949,4091.410256,4247.564103
4208.333333,4202.948718,4201.794872,4201.153846,4143.205128,4199.615384,4199.230769,4218.717949,4221.794872,4148.076923,4253.076923,4359.102564,4084.743589,4239.230769
4202.179487,4207.051282,4198.974359,4199.230769,4147.051282,4201.282051,4198.589743,4215.384615,4218.974359,4150,4251.025641,4358.589744,4077.948718,4234.487179
4208.461538,4210.128205,4202.179487,4196.794872,4144.871795,4202.820513,4197.820513,4220.769231,4226.666667,4149.230769,4261.282051,4367.435898,4098.461538,4242.692308
4214.487179,4211.923077,4209.487179,4202.435897,4147.051282,4202.179487,4198.974359,4225,4234.615385,4148.076923,4264.230769,4368.589744,4109.358974,4247.564103
4210.641026,4212.692308,4213.717949,4203.589744,4146.153846,4201.025641,4202.307692,4221.282051,4232.307692,4146.923077,4260.128205,4364.871795,4103.717948,4239.358974
4206.923077,4210.25641,4211.666667,4199.487179,4142.820513,4199.871795,4196.538461,4218.076923,4231.025641,4145.51282,4252.564103,4364.871795,4121.282051,4231.025641
4211.666667,4209.74359,4213.846154,4204.230769,4146.923077,4197.948718,4188.974359,4216.666667,4234.74359,4147.051282,4246.923077,4370.128205,4147.564102,4235.769231
4214.615385,4214.74359,4217.948718,4208.589744,4145,4190.769231,4189.615384,4209.102564,4228.205128,4148.589743,4249.74359,4371.794872,4141.410256,4237.948718
4213.974359,4217.435897,4216.410256,4206.794872,4144.358974,4184.358974,4188.589743,4198.076923,4216.153846,4145.641025,4258.333333,4369.871795,4125.128205,4236.282051
4218.717949,4216.794872,4217.564103,4207.692308,4143.846154,4191.153846,4185.51282,4198.717949,4214.102564,4143.974359,4268.974359,4373.205128,4129.871795,4242.692308
4221.666667,4217.948718,4219.358974,4206.794872,4142.179487,4199.230769,4190.641026,4208.717949,4217.051282,4148.333333,4276.538462,4375.641026,4134.358974,4245.128205
4218.333333,4217.435897,4217.820513,4201.410256,4146.666666,4198.333333,4198.717949,4216.794872,4219.102564,4150,4275.25641,4371.666667,4124.743589,4241.538462
4218.076923,4217.179487,4217.564103,4200.51282,4144.230769,4199.487179,4197.307692,4220.769231,4223.076923,4148.205128,4275.897436,4371.282052,4120.641025,4242.564103
4219.871795,4219.102564,4218.717949,4202.179487,4142.820513,4197.564102,4189.615384,4220.769231,4223.589744,4148.205128,4281.794872,4376.923077,4125.128205,4247.051282
4219.74359,4219.74359,4225,4205.384615,4145.641025,4189.74359,4186.025641,4219.358974,4224.871795,4147.564102,4282.948718,4379.23077,4125.769231,4250.512821
4221.666667,4220.384615,4229.74359,4210.128205,4144.102564,4190,4186.410256,4218.333333,4227.820513,4147.435897,4282.179487,4378.846154,4124.871795,4253.333333
4219.102564,4218.461538,4223.461538,4206.794872,4147.948718,4194.102564,4187.051282,4215.384615,4221.794872,4147.692307,4283.076923,4374.871795,4126.282051,4251.282051
4207.948718,4214.102564,4212.948718,4199.871795,4145.769231,4189.74359,4185.897436,4203.205128,4210.641026,4147.051282,4277.051282,4363.589744,4117.948718,4239.487179
4200.51282,4210,4211.794872,4201.282051,4143.333333,4184.871795,4179.487179,4185.25641,4197.948718,4147.307692,4266.282051,4353.846154,4104.358974,4230.769231
4202.051282,4211.923077,4219.615385,4202.948718,4146.923077,4182.307692,4170.897436,4178.461538,4185.641026,4148.846154,4265.769231,4354.230769,4107.564102,4232.948718
4203.974359,4213.333333,4228.846154,4202.435897,4143.974359,4175.897436,4169.358974,4180,4186.410256,4147.948718,4268.846154,4356.538462,4120,4236.025641
4200.897436,4207.948718,4231.923077,4203.076923,4147.692307,4171.666667,4171.666667,4182.051282,4197.564102,4145.51282,4265.25641,4351.153846,4119.871795,4233.974359
4198.974359,4208.076923,4230.384615,4204.615385,4148.076923,4177.435897,4172.820513,4188.717949,4201.794872,4147.051282,4264.74359,4343.589744,4114.487179,4229.615385
4204.358974,4215.641026,4238.461538,4211.025641,4146.923077,4186.794872,4179.615384,4200.51282,4206.025641,4149.487179,4273.205128,4344.871795,4121.794872,4233.717949
4212.307692,4219.871795,4250.25641,4216.923077,4148.846154,4189.615384,4187.948718,4210.384615,4213.717949,4148.076923,4280.384615,4356.666667,4134.102564,4242.435897
4214.487179,4218.717949,4257.820513,4216.153846,4143.076923,4185,4186.666667,4212.435897,4215.25641,4146.153846,4281.666667,4362.435898,4138.846154,4243.461538
4214.102564,4216.666667,4262.179487,4214.487179,4147.820513,4186.025641,4184.615384,4215.769231,4216.538461,4147.692307,4279.230769,4355,4141.410256,4242.692308
4218.076923,4221.410256,4264.102564,4215.25641,4148.974359,4193.717949,4192.435897,4228.076923,4226.923077,4148.974359,4276.025641,4353.205128,4142.948718,4245.25641
4221.153846,4227.435897,4272.820513,4216.410256,4142.307692,4193.846154,4201.794872,4238.076923,4238.205128,4147.564102,4280.512821,4362.948718,4142.435897,4248.076923
4218.461538,4224.230769,4276.923077,4213.333333,4149.487179,4189.230769,4202.948718,4237.051282,4237.948718,4148.461538,4283.205128,4362.820513,4137.307692,4246.923077
4214.358974,4215.128205,4269.615385,4204.615385,4150.384615,4190,4196.794872,4229.74359,4233.589744,4149.871795,4272.692308,4350,4139.615384,4241.794872
4211.538461,4215.641026,4270.897436,4201.025641,4146.538461,4191.282051,4190.384615,4222.948718,4230.897436,4147.051282,4263.846154,4346.282051,4161.153846,4239.102564
4206.794872,4219.487179,4278.461539,4204.487179,4145.51282,4187.564102,4187.435897,4212.179487,4220.128205,4146.153846,4267.820513,4348.333334,4174.615384,4236.666667
4200.25641,4211.666667,4272.948718,4197.179487,4145.897436,4185.51282,4183.461538,4196.794872,4203.717949,4148.076923,4265.25641,4338.846154,4157.820513,4227.307692
4199.615384,4206.923077,4271.153846,4185.384615,4149.230769,4187.179487,4182.564102,4188.333333,4197.948718,4147.692307,4251.666667,4326.025641,4140.128205,4217.948718
4198.717949,4214.230769,4275.641026,4189.487179,4143.076923,4186.794872,4181.025641,4194.230769,4200.897436,4145.384615,4247.179487,4325.769231,4141.025641,4215.897436
4189.871795,4211.794872,4266.025641,4191.538461,4143.717949,4183.205128,4173.076923,4196.923077,4194.871795,4147.051282,4247.051282,4325.128205,4131.666666,4213.333333
4188.333333,4204.871795,4264.487179,4183.589743,4149.615384,4182.307692,4173.076923,4194.487179,4188.846154,4148.589743,4243.589744,4321.025641,4121.282051,4213.076923
4198.717949,4211.923077,4282.820513,4188.333333,4144.74359,4186.538461,4184.487179,4206.538461,4203.461538,4146.666666,4248.461538,4329.871795,4132.692307,4223.076923
4204.487179,4218.717949,4292.820513,4200.25641,4145.128205,4187.179487,4186.666667,4217.948718,4219.615385,4147.948718,4258.333333,4343.461539,4144.358974,4233.974359
4207.307692,4218.589744,4299.102564,4199.871795,4144.74359,4182.307692,4180.51282,4215.384615,4215.641026,4148.974359,4261.025641,4350.25641,4147.307692,4237.692308
4215.384615,4225.897436,4313.205128,4197.564102,4144.487179,4180.641026,4182.820513,4213.974359,4215.51282,4146.794872,4261.282051,4353.974359,4153.589743,4242.051282
4218.846154,4232.564103,4317.307692,4200.897436,4146.538461,4185.384615,4187.051282,4219.615385,4230.641026,4146.666666,4261.538462,4349.74359,4156.923077,4244.615385
4216.282051,4230.51282,4311.538462,4198.333333,4143.846154,4188.589743,4186.666667,4225.897436,4233.205128,4148.205128,4260.128205,4340.769231,4149.487179,4241.410256
4215.51282,4230.25641,4311.794872,4190.128205,4147.692307,4186.410256,4188.846154,4222.820513,4220.25641,4148.333333,4260.641026,4338.205128,4143.717949,4239.615385
4211.282051,4232.564103,4313.846154,4191.025641,4144.615384,4183.974359,4189.358974,4209.615385,4215.51282,4147.307692,4257.435897,4336.153846,4140.641025,4234.487179
4203.461538,4229.615385,4311.153846,4195.51282,4140.25641,4181.794872,4185.384615,4198.333333,4214.358974,4146.666666,4250.384615,4326.538462,4137.307692,4226.153846
4201.666667,4222.307692,4310.769231,4194.487179,4150,4177.692308,4184.358974,4200.384615,4207.307692,4146.282051,4248.461538,4322.051282,4139.615384,4224.871795
4203.589744,4217.307692,4312.435898,4189.358974,4149.871795,4174.230769,4183.974359,4203.846154,4201.282051,4146.282051,4250.128205,4326.794872,4132.435897,4222.692308
4199.871795,4216.410256,4311.794872,4181.153846,4145.51282,4170.769231,4175.641026,4196.794872,4197.820513,4145.897436,4248.846154,4327.820513,4107.564102,4216.025641
4193.974359,4214.230769,4311.025641,4176.538461,4145.51282,4168.205128,4168.205128,4191.282051,4196.282051,4147.179487,4248.205128,4322.307692,4091.410256,4213.717949
4194.74359,4214.102564,4310.897436,4179.102564,4145.769231,4170.51282,4173.589743,4196.794872,4195.25641,4148.076923,4248.589744,4318.076923,4090.641025,4215.641026
4199.230769,4219.230769,4315.897436,4184.102564,4148.974359,4173.846154,4182.564102,4204.615385,4195.384615,4146.794872,4246.025641,4320.512821,4083.333333,4219.487179
4200.897436,4220,4322.564103,4184.487179,4143.589743,4171.794872,4184.871795,4205,4198.974359,4145.769231,4245.512821,4321.538462,4088.333333,4221.923077
4200.641026,4217.051282,4323.205128,4183.333333,4145.641025,4168.461538,4184.74359,4203.076923,4196.538461,4147.051282,4245.384615,4313.589744,4115,4220.25641
4201.923077,4222.435897,4324.615385,4183.717949,4149.871795,4170.128205,4187.051282,4200.769231,4189.230769,4148.846154,4244.487179,4309.615385,4127.820513,4216.923077
4202.692308,4226.282051,4327.051282,4181.282051,4141.153846,4172.435897,4189.615384,4198.974359,4187.692308,4146.794872,4246.025641,4312.948718,4121.666666,4213.076923
4201.666667,4219.230769,4319.230769,4175,4143.589743,4170.897436,4189.230769,4199.230769,4191.794872,4145.897436,4246.794872,4312.051282,4122.692307,4213.589744
4201.282051,4214.74359,4312.179487,4167.692307,4146.410256,4167.307692,4186.025641,4192.435897,4189.74359,4147.307692,4248.205128,4309.358975,4131.794872,4214.487179
4202.051282,4218.333333,4320.128205,4167.564102,4145.128205,4167.948718,4185,4186.666667,4187.692308,4147.435897,4256.025641,4310.384616,4139.487179,4214.358974
4204.102564,4219.102564,4329.358975,4175,4147.435897,4167.948718,4187.051282,4194.358974,4193.717949,4145.769231,4267.307692,4312.820513,4146.282051,4219.74359
4202.179487,4218.846154,4330.128205,4179.102564,4144.615384,4167.051282,4192.051282,4201.666667,4196.282051,4145.641025,4268.461539,4311.794872,4142.051282,4222.307692
4192.692308,4217.051282,4323.461539,4173.846154,4149.871795,4176.923077,4198.205128,4199.615384,4193.205128,4148.333333,4256.282051,4298.589744,4125.384615,4211.666667
4185,4207.307692,4312.179487,4166.153846,4150,4185.51282,4201.923077,4200.641026,4196.538461,4148.717949,4244.102564,4280.512821,4109.615384,4197.948718
4184.74359,4203.974359,4310.641026,4164.102564,4143.846154,4178.205128,4201.410256,4206.025641,4205.897436,4147.948718,4246.538462,4279.615385,4098.076923,4197.435897
4187.435897,4212.435897,4321.538462,4168.846154,4146.025641,4169.871795,4194.871795,4199.615384,4206.923077,4149.487179,4259.358974,4292.564103,4096.794871,4201.666667
4190.128205,4216.538461,4328.076923,4175.769231,4143.717949,4168.205128,4186.410256,4187.179487,4198.205128,4149.358974,4267.435898,4299.615385,4106.282051,4202.179487
4189.230769,4215.25641,4323.461539,4175,4146.410256,4162.820513,4181.410256,4183.076923,4190.128205,4148.076923,4262.051282,4295,4108.846154,4202.692308
4185.897436,4216.282051,4320.641026,4169.230769,4148.205128,4155.897436,4181.153846,4183.846154,4184.615384,4147.435897,4251.410256,4287.179487,4098.333333,4197.692308
4187.564102,4211.666667,4324.102564,4169.102564,4142.307692,4155.897436,4183.205128,4184.358974,4181.794872,4145.897436,4243.846154,4280,4092.179487,4191.025641
4184.358974,4202.179487,4320,4165.25641,4144.615384,4155.641025,4182.948718,4185.128205,4177.435897,4145.641025,4238.205128,4269.615385,4088.589743,4186.923077
4175,4200.25641,4310.25641,4155.128205,4144.102564,4153.974359,4177.564102,4180.641026,4173.205128,4148.333333,4226.666667,4259.358974,4075.76923,4180.51282
4178.076923,4201.666667,4311.410257,4153.076923,4145.25641,4152.692307,4171.153846,4173.076923,4174.74359,4150,4218.974359,4259.358974,4067.051282,4178.974359
4185.25641,4201.666667,4318.589744,4159.615384,4145,4149.74359,4169.487179,4170.641026,4178.589743,4148.974359,4223.846154,4257.692308,4070.897436,4182.820513
4182.435897,4205.51282,4321.538462,4167.307692,4140.128205,4149.358974,4170.128205,4173.461538,4183.461538,4147.307692,4231.025641,4252.435897,4073.974359,4185.897436
4181.282051,4210.641026,4324.230769,4168.205128,4146.153846,4154.102564,4171.025641,4177.692308,4186.923077,4148.589743,4232.692308,4255.25641,4072.051282,4189.615384
4182.564102,4207.564103,4319.358975,4159.871795,4145.51282,4149.102564,4170.25641,4181.538461,4184.487179,4149.74359,4231.153846,4252.051282,4064.102564,4189.871795
4179.871795,4203.076923,4311.794872,4152.564102,4143.717949,4138.333333,4168.589743,4183.974359,4183.333333,4147.307692,4229.487179,4244.358974,4055.384615,4187.564102
4182.435897,4208.461538,4320.384616,4157.307692,4146.025641,4145,4170.25641,4186.410256,4188.205128,4146.282051,4232.051282,4244.230769,4068.205128,4190.769231
4187.692308,4215.25641,4329.102564,4162.820513,4140.25641,4153.076923,4171.794872,4189.358974,4185.769231,4147.435897,4232.564103,4238.589744,4092.692307,4194.871795
4186.025641,4215.51282,4326.025641,4161.025641,4143.333333,4143.846154,4170,4185.384615,4174.358974,4147.435897,4227.948718,4230.51282,4094.358974,4192.435897
4184.487179,4213.846154,4319.74359,4161.025641,4147.051282,4138.974359,4170.384615,4175.51282,4167.179487,4146.923077,4224.74359,4227.179487,4078.974359,4184.871795
4183.846154,4213.205128,4313.846154,4163.974359,4145.769231,4144.615384,4172.564102,4170.25641,4163.461538,4148.076923,4226.282051,4220.897436,4072.051282,4181.666667
4176.025641,4209.102564,4311.666667,4160.25641,4146.282051,4141.538461,4165.128205,4165.384615,4157.435897,4148.205128,4224.871795,4214.230769,4063.076923,4181.794872
4167.564102,4202.179487,4308.333333,4153.205128,4142.435897,4135.384615,4153.846154,4154.74359,4151.410256,4146.794872,4213.076923,4210.384615,4048.461538,4175.128205
4167.692307,4201.025641,4299.871795,4154.487179,4145,4139.230769,4153.717949,4148.717949,4148.717949,4146.282051,4200.25641,4202.435897,4047.307692,4170.128205
